restaurant,restaurant_slug,category,item_name,description,price_sar,image_file,image_source_url
Era,era-189684,Cold Beverages,Cold Brew Coffee,"Cold brew coffee with a clean, balanced flavor",22,images/e20a5e03bf7c4bed.jpg,https://hungerstation.dhmedia.io/image/global-menu-service/HS_SA/vendor/189684/product/130802685/a9987860-1f71-4f8d-bca2-a5eb817d3a77.jpg?width=1440&quality=75&webp=true
Era,era-189684,Cold Beverages,Coffee Of The Day,Small iced coffee of the day,9,images/1079bc119e86c495.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/ac46f83dbdf863e0137bd2d96483c642.jpg?width=1440&quality=75&webp=true
Era,era-189684,Cold Beverages,Oska Sparkling Water,Chilled sparkling water,7,images/5a357e3000b51425.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/4ae2d8370811804c424de3b8506d4b3c.jpg?width=1440&quality=75&webp=true
Era,era-189684,Cold Beverages,Water,Chilled bottled drinking water,4,images/82910b3f3f0ee9da.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/33eb79bedbb3d86e1ada1e54e9eab0a7.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Crunchy Chocolate,Crunchy chocolate dessert with rich layers,15,images/4ff819557e076e53.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/cf1fc00a8b99e8d00cb738d965007577.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Berry Oatmeal,Oats with berries and wholesome natural ingredients,13,images/8145aff415e9dff5.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/0a80534ce943d68d7ef21a145afb076b.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Magic Bar,"Rich bar with nuts, chocolate, and caramel",13,images/57dfd7b0d5b86f7c.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/b3ea67820d3006c76c52061b51147ce6.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Pecan Tart,Crispy pecan tart filled with caramel sauce,13,images/9b6cc45f6a97e7f8.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/27e4369d6d782c61820c11333e544fb4.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Crunchy Rose Berry,Crunchy red berry dessert with creamy layers,11,images/c01ef8af06d183f9.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/9624bec7929bd12c5f52df23937d6d9a.jpg?width=1440&quality=75&webp=true
Era,era-189684,Snacks,Mixed Nuts,Assorted roasted nuts,12,images/16856a0feb90eda9.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/6664bf92d26bc090edbffe3046b05a79.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Coffee Of The Day Box (1 Liter),One-liter box of hot coffee of the day,60,images/12c585ed319b9c3e.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/1c8d082d2c7f52b59b82840a8c248972.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Mini Cookies Box,Assorted fresh mini cookies,111,images/bef2d5ab34a6dd24.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/c012ec5e334d8f6a74038227818dd238.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Sandwich Box,Assorted fresh sandwiches,82,images/ef69447dc4d37b21.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/05261df86e3db48f6baa62fe2be6e7ed.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Mini Cookies Box With Coffee Of The Day Box,Fresh mini cookies with a one-liter box of coffee of the day,124,images/cbff7a6d42cef3bb.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/eec5298e23defd91b232f34516174c39.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Sandwich Box With Coffee Of The Day Box,Assorted sandwiches with a one-liter box of coffee of the day,109,images/89d5e1c62a1e02e8.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/662a730b184585de91e78862c8ad426e.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Basbousa Box,Box of fresh basbousa prepared with cream and syrup,69,images/e201b8fbed2485d4.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/de56888c3804e182e5dd8822abf42933.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Waffle Box,Assorted fresh waffles with toppings,45,images/d91a86c38ea9bd80.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/7bdc65f7d37a06afcb2e893922900de7.jpeg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Ara Layers Gathering Box,Assorted ara layers desserts with rich layers,135,images/f146eede3185affe.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/5d6139b9a8d47f83ac297a6b3f60cb53.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Ara Cloudy Gathering Box,Assorted ara cloudy desserts with a creamy texture,147,images/6fc26972a55d95cf.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/7b65b5dff1055ada6f95915ea82fb7a9.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Ara Rich Cake Gathering Box,Assorted rich chocolate cakes,140,images/f205732198d7639b.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/c4fa3b9c2e4a5edf30b921425a1643b6.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Iced Tea (1 Liter),One-liter iced tea with a refreshing flavor,46,images/02de6399ffd14d51.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/df4293485c931598a7335c425575ee9f.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Cookies Scoop Gathering Box,A scoop of ice cream served with fresh cookies,144,images/1982c73e2e37138c.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/9551198cca833b4941db25c5b3c61aac.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Wasmiyah Basbousa,Basbousa filled with cream and a soft texture,84,images/21112bfdd3a9f2d1.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/181db0f7e90b620baeef76059ba00184.jpg?width=1440&quality=75&webp=true
Era,era-189684,Boxes,Wasmiyah Basbousa Box With 1 Liter Coffee Of The Day,Basbousa wasmiyah box with a one-liter box of coffee of the day,119,images/dd33561d98806057.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/33e29e4e71885cf82f221a98e2269d51.jpg?width=1440&quality=75&webp=true
Era,era-189684,Coffee Beans,Excelso Coffee Beans (250 G),"Freshly roasted excelso coffee beans, 250 g",55,images/0d541bae9f578c2c.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/ac263e8112527757854524a9b28df828.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Crêpe Dentelle,Crêpe Dentelle,"French delight, saudi essence. delicate layers of crisp french crêpe, luxuriously coated in milk chocolate, with three uniquely crafted flavors: classic, qahwa, and mastic. an elegant design and a refined taste, perfect for every occasion. 360g.",168,images/33b63729b985c4a9.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/1bd529c9f89fa592f765f85cb0263940.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Taco Collection,Mini Taco Variety Box Large,"Fahda mini taco box featuring 55 pieces with three assorted fillings: coconut & almond crisp, cappuccino crisp, and pecan & caramel crunch. perfect for gatherings. 300g.",134,images/96a7bed044753c8c.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/8e664efde717cb91da388f8a7b078843.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Taco Collection,Mini Taco Variety Box Medium,"Mini taco box by fahda, featuring 38 pieces—perfect for family and friends gatherings. comes with three signature fillings: coconut & almond crisp, cappuccino crisp, and pecan & caramel crunch. 200g.",104,images/1d68aa8b989d56af.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/c144115bc7eaa91c8fbb66cdd13b9a72.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Taco Collection,Signature Taco,"Fahda chocolate tacos combine praline, feuilletine, and almonds inside a crunchy chocolate shell, offering a perfectly balanced texture. 370g.",129,images/9737ec457982d4ab.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/c77df16c3ff0d06e80462bb3d290333a.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Classic,Caramel Cubes Big,"Fahda caramel cubes box featuring chocolate cubes layered with caramel and crunchy biscuit, perfect for gatherings. 600g.",119,images/5ed3ec79839c9fef.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/42656332d7b358f81deaae7af7ba4811.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Classic,Caramel Cubes Small,Chocolate cubes layered with caramel and crunchy biscuit. 300g.,79,images/e5ee8c96b754894e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/9db8b1afc1bc9af7d5a4082843ad45ea.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Le Mini Cheese Cake,Le Mini Cheese Cake Medium,"Fahda mini cheesecake box featuring three flavors: creamy mango, strawberry, and peanut butter, coated in swiss milk chocolate. mini-sized and perfect for sharing and hospitality. 185g.",106,images/99673271793ae117.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/b3e12562320d8975dc82a79d589a47d4.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Kunafa Pistachio Bliss,Kunafa Pistachio Bliss Large,"Fahda large kunafa pistachio plus box featuring milk chocolate cubes filled with pistachio cream and crispy kunafa, a perfect choice for hospitality. 600g.",135,images/524808a297830712.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/47be4c92534282560c071975a7aac3bb.png?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Kunafa Pistachio Bliss,Kunafa Pistachio Bliss Small,"Fahda small kunafa pistachio plus box featuring premium milk chocolate cubes filled with rich pistachio cream and crispy kunafa, crafted for a distinctive experience. 300g.",84,images/c0e0759a3614afd5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/a85aa2b12e06c9de7c0075b69a17b0b7.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Crispella,Crispella Medium,"Chocolate box featuring four distinct flavors: hazelnut cream, crepe flakes, pistachio, and almond. 610g.",159,images/ebf518bc8da6ba96.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/7d17e13325700a0ecd12634c0410f94a.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Crispella,Crispella Solo Almond,"Chocolate slices filled with almond, caramel, and honey, coated in a smooth chocolate layer with a perfectly balanced texture in every piece. 250g.",83,images/d5429a24fe9518dc.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/25a1207e54f6c46a7a77b6d015f40b54.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Crispella,Crispella Solo Milky,"Chocolate slices filled with hazelnut cream, topped with crunchy feuilletine pieces. 250g.",83,images/e7a8f2b396da9994.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/d6e911ad80451d49dcbe45e4d6ed1268.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Crispella,Crispella Solo Pistachio,"Chocolate slices filled with pistachio cream, combining smoothness and crunch. 250g.",83,images/64f3fc1fdcb64024.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/eb739585071457e46541ef0c1b3b304b.jpg?width=1440&quality=75&webp=true
FAHDA,fahda-92864,Delicup,Hazelnut Delicup,"Fahda swiss chocolate cups filled with hazelnut cream and caramelized hazelnut pieces, featuring 25 pieces and ideal for occasions and hospitality. 260g.",86,images/ffbd21a705488b8f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-FFHD/ee7e6f93d6e5ebc1b8f4b725d98c14b5.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Arafa Adwa Pie,Crispy and delicious dough prepared in our own way,20,images/ffa4e55757d76bb4.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/product/62571857/f8d5bbb7-d3c9-457d-a5fc-a9be6fa507c4.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Regular Falafel Pie,Crispy and delicious dough containing falafel,14,images/3f019ce2ba87ace4.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/product/62571858/48081bf5-73cd-4de1-939d-d12c6cf8778d.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Two Cheese Falafel Pie,Crispy and delicious dough containing falafel and two types of cheese,16,images/cb21f5e0fd6e6ee9.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/4073a8ce3364d8c66e584f0e9b27a642.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Special Falafel Pie,Crispy and delicious dough containing falafel,18,images/4b8b69e7f2c962b2.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image/62571861?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Kudu Pie,Crispy and delicious dough containing kudu,20,images/2b555593da703bc5.jpg,https://images.deliveryhero.io/image/hungerstation/menus/menuitem/hsimg-534011?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Chicken Pie,Crispy and delicious dough containing chicken,20,images/99106ee60fa032ae.jpg,https://images.deliveryhero.io/image/global-menu-service/hs_sa/vendor/137156/product/45693413/bad6c2d7-c89c-4ce2-be54-455b8e1be632.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Labneh And Honey Pie,Crispy dough containing labneh and honey,9,images/8924a6136d98fe1c.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image/62571865?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Labneh And Olives Pie,Crispy dough containing labneh and olives,9,images/372addbb5e729ed3.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/PRODUCT/62571866/69d1afe6-7a75-4ee5-aba6-3df18dd9fd91.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Plain Labneh Pie,Crispy dough containing labneh,9,images/9ff79c94d47efe32.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/PRODUCT/62571868/6ddba29f-fa30-4efb-8db3-7ebcf4905b01.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Thyme Pie,Crispy dough containing thyme,9,images/81aff7ea924dcb79.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image/62571869?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Kashkawan Pie,Crispy dough containing kashkaval cheese,12,images/3948d26f7f28512c.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/d6736506ea284caccbbc04108c228ee4.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Hot Dog And Cheese Pie,Crispy dough containing sausage and cheese,12,images/0b1b21f9fb953b4e.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/PRODUCT/62571872/a574c7f3-e8fe-4068-8665-fa83fb8ac75a.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Labneh And Falafel Pie,Crispy dough containing labneh and falafel,9,images/95139e1b12eba646.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image_url_ref/c2968284b5d148dc37a044c422728a2b.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Spinach Pie,Crispy dough containing spinach,8,images/20c6a50b370952f5.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image/62571875?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Spinach And Cheese Pie,Crispy dough containing spinach and cheese,9,images/e3fe145aac3b2679.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/product/62571877/c947140e-2e8f-4bac-8ec0-835cab5847ee.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Labneh And Thyme Pie,Crispy and delicious dough with labneh and thyme,9,images/763c6172faccfca9.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/PRODUCT/62571878/4d837768-d752-470e-9bba-9d7e48572762.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Kashkaval Pie With Honey,Crispy dough containing kashkaval cheese and honey,9,images/1321d1e5c4cb93f8.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/PRODUCT/62571880/064e529a-494d-4c96-905e-aa345b557d5d.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Three Cheese Pie,Crispy dough containing three types of cheese,10,images/37f82066ad9c69d6.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/142126/product/62571881/0287551f-323b-4b4d-9c7f-e33eb0ba3c15.jpg?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Three Cheese Pie With Honey,Crispy dough containing three types of cheese with honey,11,images/fd86348bb697199e.jpg,https://images.deliveryhero.io/image/hungerstation/menuitem/image/62571882?width=1440&quality=75&webp=true
Falafel lights of Arafat,falafel-lights-of-arafat-180986,Pies,Muhammara Pie,Crispy dough covered with red sauce with spices.,8,images/99c86b324eef08fd.jpg,https://images.deliveryhero.io/image/hungerstation/menus/product/hsimg-599262?width=1440&quality=75&webp=true
